2025-10-25 16:40:09,407 - INFO - Starting autonomous flight with config: data\phase1_params.json
2025-10-25 16:40:09,407 - INFO - Loaded config: Phase 1 - Basic Gate Course
2025-10-25 16:40:09,408 - INFO - Waypoints: 3
2025-10-25 16:40:10,139 - INFO - Pairing drone...
2025-10-25 16:40:32,536 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:32,567 - WARNING - Rejecting outlier: vx=4227.6, vy=33820.6 cm/s
2025-10-25 16:40:32,583 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:32,708 - WARNING - Rejecting outlier: vx=2136.3, vy=1424.2 cm/s
2025-10-25 16:40:32,724 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:32,786 - WARNING - Rejecting outlier: vx=6373.5, vy=2549.4 cm/s
2025-10-25 16:40:32,802 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:32,864 - WARNING - Rejecting outlier: vx=2589.6, vy=3884.4 cm/s
2025-10-25 16:40:32,880 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:32,910 - WARNING - Rejecting outlier: vx=23277.7, vy=4232.3 cm/s
2025-10-25 16:40:32,926 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:33,051 - WARNING - Rejecting outlier: vx=13482.2, vy=9224.6 cm/s
2025-10-25 16:40:33,067 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:33,153 - WARNING - Rejecting outlier: vx=6501.6, vy=10836.0 cm/s
2025-10-25 16:40:33,169 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:33,231 - WARNING - Rejecting outlier: vx=0.0, vy=3435.7 cm/s
2025-10-25 16:40:33,247 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:33,279 - WARNING - Rejecting outlier: vx=2101.0, vy=14706.8 cm/s
2025-10-25 16:40:33,294 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:33,418 - WARNING - Rejecting outlier: vx=2877.0, vy=2877.0 cm/s
2025-10-25 16:40:33,434 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:33,496 - WARNING - Rejecting outlier: vx=2561.1, vy=3841.7 cm/s
2025-10-25 16:40:33,511 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:33,573 - WARNING - Rejecting outlier: vx=9068.6, vy=1295.5 cm/s
2025-10-25 16:40:33,588 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:33,620 - WARNING - Rejecting outlier: vx=34720.5, vy=4340.1 cm/s
2025-10-25 16:40:33,635 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:33,761 - WARNING - Rejecting outlier: vx=9257.2, vy=0.0 cm/s
2025-10-25 16:40:33,778 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:33,839 - WARNING - Rejecting outlier: vx=8820.5, vy=15120.9 cm/s
2025-10-25 16:40:33,855 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:33,917 - WARNING - Rejecting outlier: vx=10280.8, vy=10280.8 cm/s
2025-10-25 16:40:33,933 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:33,963 - WARNING - Rejecting outlier: vx=4277.4, vy=4277.4 cm/s
2025-10-25 16:40:33,979 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:34,104 - WARNING - Rejecting outlier: vx=12170.4, vy=715.9 cm/s
2025-10-25 16:40:34,119 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:34,197 - WARNING - Rejecting outlier: vx=8547.0, vy=4273.5 cm/s
2025-10-25 16:40:34,212 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:34,275 - WARNING - Rejecting outlier: vx=0.0, vy=3873.7 cm/s
2025-10-25 16:40:34,290 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:34,321 - WARNING - Rejecting outlier: vx=0.0, vy=6474.9 cm/s
2025-10-25 16:40:34,336 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:34,461 - WARNING - Rejecting outlier: vx=0.0, vy=7818.9 cm/s
2025-10-25 16:40:34,476 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:34,539 - WARNING - Rejecting outlier: vx=0.0, vy=2587.7 cm/s
2025-10-25 16:40:34,554 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:34,615 - WARNING - Rejecting outlier: vx=5160.0, vy=9030.1 cm/s
2025-10-25 16:40:34,631 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:34,661 - WARNING - Rejecting outlier: vx=17525.5, vy=17525.5 cm/s
2025-10-25 16:40:34,677 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:34,802 - WARNING - Rejecting outlier: vx=7870.0, vy=715.5 cm/s
2025-10-25 16:40:34,818 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:34,881 - WARNING - Rejecting outlier: vx=6330.0, vy=8862.0 cm/s
2025-10-25 16:40:34,896 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:34,959 - WARNING - Rejecting outlier: vx=0.0, vy=16632.4 cm/s
2025-10-25 16:40:34,974 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:35,005 - WARNING - Rejecting outlier: vx=0.0, vy=23683.5 cm/s
2025-10-25 16:40:35,021 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:35,146 - WARNING - Rejecting outlier: vx=1426.5, vy=8559.1 cm/s
2025-10-25 16:40:35,162 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:35,223 - WARNING - Rejecting outlier: vx=6362.4, vy=16542.3 cm/s
2025-10-25 16:40:35,239 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:35,301 - WARNING - Rejecting outlier: vx=3918.1, vy=1306.0 cm/s
2025-10-25 16:40:35,317 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:35,348 - WARNING - Rejecting outlier: vx=6349.1, vy=10581.8 cm/s
2025-10-25 16:40:35,364 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:35,488 - WARNING - Rejecting outlier: vx=0.0, vy=1417.8 cm/s
2025-10-25 16:40:35,503 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:35,566 - WARNING - Rejecting outlier: vx=2605.6, vy=1302.8 cm/s
2025-10-25 16:40:35,581 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:35,643 - WARNING - Rejecting outlier: vx=1281.0, vy=1281.0 cm/s
2025-10-25 16:40:35,659 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:35,690 - WARNING - Rejecting outlier: vx=4305.8, vy=6458.7 cm/s
2025-10-25 16:40:35,706 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:35,831 - WARNING - Rejecting outlier: vx=3538.7, vy=2831.0 cm/s
2025-10-25 16:40:35,846 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:35,923 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:36,000 - WARNING - Rejecting outlier: vx=4329.3, vy=5411.7 cm/s
2025-10-25 16:40:36,016 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:36,048 - WARNING - Rejecting outlier: vx=4213.5, vy=10533.7 cm/s
2025-10-25 16:40:36,064 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:36,190 - WARNING - Rejecting outlier: vx=708.5, vy=0.0 cm/s
2025-10-25 16:40:36,206 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:36,268 - WARNING - Rejecting outlier: vx=24002.7, vy=0.0 cm/s
2025-10-25 16:40:36,283 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:36,345 - WARNING - Rejecting outlier: vx=16758.5, vy=1289.1 cm/s
2025-10-25 16:40:36,361 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:36,393 - WARNING - Rejecting outlier: vx=21336.6, vy=10668.3 cm/s
2025-10-25 16:40:36,409 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:36,535 - WARNING - Rejecting outlier: vx=4210.8, vy=0.0 cm/s
2025-10-25 16:40:36,551 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:36,614 - WARNING - Rejecting outlier: vx=5113.6, vy=0.0 cm/s
2025-10-25 16:40:36,630 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:36,693 - WARNING - Rejecting outlier: vx=19981.1, vy=3746.5 cm/s
2025-10-25 16:40:36,709 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:36,757 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:36,882 - WARNING - Rejecting outlier: vx=3530.6, vy=0.0 cm/s
2025-10-25 16:40:36,898 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:36,960 - WARNING - Rejecting outlier: vx=2556.5, vy=1278.3 cm/s
2025-10-25 16:40:36,976 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:37,039 - WARNING - Rejecting outlier: vx=3818.0, vy=2545.4 cm/s
2025-10-25 16:40:37,055 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:37,086 - WARNING - Rejecting outlier: vx=17023.2, vy=4255.8 cm/s
2025-10-25 16:40:37,102 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:37,230 - WARNING - Rejecting outlier: vx=7649.1, vy=695.4 cm/s
2025-10-25 16:40:37,246 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:37,323 - WARNING - Rejecting outlier: vx=9761.9, vy=1084.7 cm/s
2025-10-25 16:40:37,338 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:37,400 - WARNING - Rejecting outlier: vx=14098.6, vy=1281.7 cm/s
2025-10-25 16:40:37,415 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:37,447 - WARNING - Rejecting outlier: vx=4311.6, vy=2155.8 cm/s
2025-10-25 16:40:37,463 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:37,588 - WARNING - Rejecting outlier: vx=1412.1, vy=706.0 cm/s
2025-10-25 16:40:37,604 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:37,666 - WARNING - Rejecting outlier: vx=11514.3, vy=14073.0 cm/s
2025-10-25 16:40:37,682 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:37,745 - WARNING - Rejecting outlier: vx=8920.7, vy=1274.4 cm/s
2025-10-25 16:40:37,760 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:37,792 - WARNING - Rejecting outlier: vx=12766.3, vy=12766.3 cm/s
2025-10-25 16:40:37,808 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:37,947 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:38,009 - WARNING - Rejecting outlier: vx=1282.1, vy=6410.5 cm/s
2025-10-25 16:40:38,025 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:38,087 - WARNING - Rejecting outlier: vx=9053.4, vy=6466.7 cm/s
2025-10-25 16:40:38,102 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:38,133 - WARNING - Rejecting outlier: vx=15008.5, vy=2144.1 cm/s
2025-10-25 16:40:38,149 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:38,273 - WARNING - Rejecting outlier: vx=2867.5, vy=0.0 cm/s
2025-10-25 16:40:38,288 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:38,350 - WARNING - Rejecting outlier: vx=25845.5, vy=1292.3 cm/s
2025-10-25 16:40:38,365 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:38,428 - WARNING - Rejecting outlier: vx=1282.0, vy=0.0 cm/s
2025-10-25 16:40:38,443 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:38,475 - WARNING - Rejecting outlier: vx=17353.5, vy=6507.6 cm/s
2025-10-25 16:40:38,490 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:38,614 - WARNING - Rejecting outlier: vx=2848.0, vy=0.0 cm/s
2025-10-25 16:40:38,630 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:38,693 - WARNING - Rejecting outlier: vx=5168.3, vy=1292.1 cm/s
2025-10-25 16:40:38,708 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:38,772 - WARNING - Rejecting outlier: vx=5083.3, vy=1270.8 cm/s
2025-10-25 16:40:38,787 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:38,818 - WARNING - Rejecting outlier: vx=21012.1, vy=4202.4 cm/s
2025-10-25 16:40:38,834 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:38,958 - WARNING - Rejecting outlier: vx=2876.6, vy=2876.6 cm/s
2025-10-25 16:40:38,974 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:39,036 - WARNING - Rejecting outlier: vx=3829.3, vy=10211.5 cm/s
2025-10-25 16:40:39,051 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:39,114 - WARNING - Rejecting outlier: vx=2557.1, vy=1278.6 cm/s
2025-10-25 16:40:39,129 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:39,160 - WARNING - Rejecting outlier: vx=4298.9, vy=17195.5 cm/s
2025-10-25 16:40:39,175 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:39,300 - WARNING - Rejecting outlier: vx=4298.8, vy=1432.9 cm/s
2025-10-25 16:40:39,315 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:39,378 - WARNING - Rejecting outlier: vx=21902.3, vy=3865.1 cm/s
2025-10-25 16:40:39,394 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:39,456 - WARNING - Rejecting outlier: vx=17891.9, vy=2556.0 cm/s
2025-10-25 16:40:39,472 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:39,503 - WARNING - Rejecting outlier: vx=16959.4, vy=10599.6 cm/s
2025-10-25 16:40:39,519 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:39,643 - WARNING - Rejecting outlier: vx=2137.3, vy=7836.9 cm/s
2025-10-25 16:40:39,658 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:39,721 - WARNING - Rejecting outlier: vx=1285.2, vy=19278.4 cm/s
2025-10-25 16:40:39,737 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:39,816 - WARNING - Rejecting outlier: vx=2144.0, vy=16079.9 cm/s
2025-10-25 16:40:39,831 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:39,878 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:40,001 - WARNING - Rejecting outlier: vx=7876.3, vy=9308.4 cm/s
2025-10-25 16:40:40,016 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:40,078 - WARNING - Rejecting outlier: vx=2597.3, vy=15583.6 cm/s
2025-10-25 16:40:40,093 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:40,155 - WARNING - Rejecting outlier: vx=14322.4, vy=6510.2 cm/s
2025-10-25 16:40:40,171 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:40,202 - WARNING - Rejecting outlier: vx=2155.7, vy=4311.4 cm/s
2025-10-25 16:40:40,217 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:40,342 - WARNING - Rejecting outlier: vx=1424.1, vy=2136.1 cm/s
2025-10-25 16:40:40,357 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:40,419 - WARNING - Rejecting outlier: vx=2597.1, vy=0.0 cm/s
2025-10-25 16:40:40,435 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:40,496 - WARNING - Rejecting outlier: vx=1299.5, vy=22092.2 cm/s
2025-10-25 16:40:40,512 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:40,543 - WARNING - Rejecting outlier: vx=0.0, vy=6388.2 cm/s
2025-10-25 16:40:40,558 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:40,683 - WARNING - Rejecting outlier: vx=6476.7, vy=5037.4 cm/s
2025-10-25 16:40:40,698 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:40,760 - WARNING - Rejecting outlier: vx=11433.0, vy=2540.7 cm/s
2025-10-25 16:40:40,776 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:40,838 - WARNING - Rejecting outlier: vx=10331.4, vy=5165.7 cm/s
2025-10-25 16:40:40,853 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:40,884 - WARNING - Rejecting outlier: vx=39637.0, vy=0.0 cm/s
2025-10-25 16:40:40,899 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:41,023 - WARNING - Rejecting outlier: vx=4285.9, vy=0.0 cm/s
2025-10-25 16:40:41,038 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:41,101 - WARNING - Rejecting outlier: vx=6508.4, vy=3905.1 cm/s
2025-10-25 16:40:41,117 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:41,179 - WARNING - Rejecting outlier: vx=7666.7, vy=14055.6 cm/s
2025-10-25 16:40:41,194 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:41,225 - WARNING - Rejecting outlier: vx=8585.4, vy=15024.4 cm/s
2025-10-25 16:40:41,241 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:41,365 - WARNING - Rejecting outlier: vx=710.9, vy=2132.7 cm/s
2025-10-25 16:40:41,381 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:41,443 - WARNING - Rejecting outlier: vx=29819.8, vy=0.0 cm/s
2025-10-25 16:40:41,458 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:41,520 - WARNING - Rejecting outlier: vx=23490.4, vy=0.0 cm/s
2025-10-25 16:40:41,536 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:41,567 - WARNING - Rejecting outlier: vx=8516.4, vy=0.0 cm/s
2025-10-25 16:40:41,582 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:41,721 - WARNING - Rejecting outlier: vx=13659.7, vy=0.0 cm/s
2025-10-25 16:40:41,737 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:41,800 - WARNING - Rejecting outlier: vx=14022.0, vy=10197.8 cm/s
2025-10-25 16:40:41,816 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:41,878 - WARNING - Rejecting outlier: vx=8841.5, vy=1263.1 cm/s
2025-10-25 16:40:41,894 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:41,924 - WARNING - Rejecting outlier: vx=4251.1, vy=8502.2 cm/s
2025-10-25 16:40:41,940 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:42,067 - WARNING - Rejecting outlier: vx=707.4, vy=9903.4 cm/s
2025-10-25 16:40:42,082 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:42,144 - WARNING - Rejecting outlier: vx=2594.1, vy=2594.1 cm/s
2025-10-25 16:40:42,159 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:42,220 - WARNING - Rejecting outlier: vx=1300.9, vy=2601.7 cm/s
2025-10-25 16:40:42,235 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:42,267 - WARNING - Rejecting outlier: vx=0.0, vy=13117.0 cm/s
2025-10-25 16:40:42,283 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:42,407 - WARNING - Rejecting outlier: vx=3563.9, vy=12117.3 cm/s
2025-10-25 16:40:42,422 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:42,484 - WARNING - Rejecting outlier: vx=3869.2, vy=11607.7 cm/s
2025-10-25 16:40:42,500 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:42,561 - WARNING - Rejecting outlier: vx=0.0, vy=2593.3 cm/s
2025-10-25 16:40:42,576 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:42,607 - WARNING - Rejecting outlier: vx=8534.7, vy=12802.0 cm/s
2025-10-25 16:40:42,622 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:42,746 - WARNING - Rejecting outlier: vx=3605.8, vy=721.2 cm/s
2025-10-25 16:40:42,762 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:42,825 - WARNING - Rejecting outlier: vx=10218.5, vy=0.0 cm/s
2025-10-25 16:40:42,842 - WARNING - Could not read yaw, using last known value
2025-10-25 16:40:43,185 - INFO - Drone disconnected
